Fecha & Hora;PM10;NO2  (ug/m3);Vel Viento  (m/s);Dir Viento (Grados);Temperatura (C°);Humedad (%);Radiacion Solar (Watt/M2);Lluvia (mm);;
1/01/2013 9:00;;;1,4;258,9;26,9;56,5;0;0;;
1/01/2013 10:00;;;1,9;253,8;26,7;57;0;0;;
1/01/2013 11:00;;;0,6;77;26,4;60;0;0;;
1/01/2013 12:00;;;1,1;89,6;25,4;66,5;0;0;;
1/01/2013 13:00;;;0,2;145;24,7;69,2;0;0;;
1/01/2013 14:00;;;0,3;186;24,4;70,5;0;0;;
1/01/2013 15:00;;;0,4;46,1;23,1;77,9;0;0;;
1/01/2013 16:00;;;0,1;18,1;21,9;82,7;0;0;;
1/01/2013 17:00;;;0,3;303,9;22,2;80,3;0;0;;
1/01/2013 18:00;;;0,2;293,3;21,8;79,9;0;0;;
1/01/2013 19:00;;;0,4;35,4;21,4;83,7;0;0;;
1/01/2013 20:00;;;0,3;330,3;21,3;83,5;0;0;;
1/01/2013 21:00;;;0,3;98,7;21,4;83,6;36,2;0;;
1/01/2013 22:00;;;0,6;129,4;23,4;73,5;205,2;0;;
1/01/2013 23:00;;;1;71,7;24,6;67,2;320,5;0;;
2/01/2013 0:00;;;0,5;109,2;25,5;62,6;454,6;0;;
2/01/2013 1:00;;;1,4;136,5;27,5;50,4;658;0;;
2/01/2013 2:00;;;2,5;138,6;29,1;44,6;731,2;0;;
2/01/2013 3:00;;;4,2;161,4;29,6;37;516,9;0;;
2/01/2013 4:00;;;5;155,1;30,2;32,5;665,5;0;;
2/01/2013 5:00;;;5,1;146,1;30,8;32,7;707,9;0;;
1/01/2013 2:00;;;4,4;173;30,9;29,5;477,6;0;;
1/01/2013 3:00;;;3,8;177;31;27,1;306,4;0;;
1/01/2013 4:00;;;3,4;161,3;30,1;27,9;82,9;0;;
1/01/2013 5:00;;;2,3;182;29;31,6;0;0;;
1/01/2013 6:00;;;1,2;242,6;27,6;39;0;0;;
1/01/2013 7:00;;;0,4;148,5;26,5;46,6;0;0;;
1/01/2013 8:00;;;0,3;33,9;25,3;51,7;0;0;;
1/01/2013 9:00;;;0,4;117,5;24,1;60,5;0;0;;
1/01/2013 10:00;;;0,4;236,6;23;62,5;0;0;;
1/01/2013 11:00;;;0,2;357,7;22,3;65,2;0;0;;
1/01/2013 12:00;;;0,1;324;21,6;67,5;0;0;;
1/01/2013 13:00;;;0,4;220,6;22,4;66,9;0;0;;
1/01/2013 14:00;;;0,4;7,9;22,3;67,8;0;0;;
1/01/2013 15:00;;;0,2;328,4;21,4;70,5;0;0;;
1/01/2013 16:00;;;0,4;8,4;20,6;71,4;0;0;;
1/01/2013 17:00;;;0,6;35,5;20,2;70,1;45,1;0;;
1/01/2013 18:00;;;0,6;35,1;22,1;58,4;213,7;0;;
1/01/2013 19:00;;;1,2;39,5;24;55,5;426,8;0;;
1/01/2013 20:00;;;1,3;59,1;26,1;47,9;660,6;0;;
1/01/2013 21:00;;;0,5;140;28;38,1;818,6;0;;
1/01/2013 22:00;;;1,1;109,1;29,6;34,6;809,8;0;;
1/01/2013 23:00;;;1,6;139,4;31,3;28,7;839,2;0;;
2/01/2013 0:00;;;2,3;116,6;31,6;28,1;417;0;;
2/01/2013 1:00;;;1,9;84,7;31,1;30,7;356,4;0;;
2/01/2013 2:00;;;1,2;73,3;31,2;30,5;354;0;;
2/01/2013 3:00;;;1,7;74,5;30,8;32,7;242;0;;
2/01/2013 4:00;;;1;88,3;30,3;33,4;43,8;0;;
2/01/2013 5:00;;;2,4;253,6;28,4;44;0;0;;
1/01/2013 2:00;;;1,5;235,8;28;43,8;0;0;;
1/01/2013 3:00;;;0,6;225,6;27,3;44,7;0;0;;
1/01/2013 4:00;;;0,4;99,5;26,8;48,3;0;0;;
1/01/2013 5:00;;;0,3;48,4;25,5;56,4;0;0;;
1/01/2013 6:00;;;0,1;163,7;25,2;59,2;0;0;;
1/01/2013 7:00;;;0,2;269,3;24,2;63;0;0;;
1/01/2013 8:00;;;0,1;312,2;23,5;61,3;0;0;;
1/01/2013 9:00;;;0,1;79,5;23,9;64,4;0;0;;
1/01/2013 10:00;;;0,3;184,1;23,5;68,7;0;0;;
1/01/2013 11:00;;;0,3;145,5;23,2;69,6;0;0;;
1/01/2013 12:00;;;0,1;109;22,6;71,1;0;0;;
1/01/2013 13:00;;;0,5;254,3;22,3;74,1;28,8;0;;
1/01/2013 14:00;;;0,4;111,4;23,7;67,6;168,7;0;;
1/01/2013 15:00;;;0,9;136,1;24,6;59,5;383,4;0;;
1/01/2013 16:00;;;1,2;138,4;26,4;54;520,5;0;;
1/01/2013 17:00;;;0,9;125,2;27,4;50,1;574,8;0;;
1/01/2013 18:00;;;1,3;118,8;28,7;46,4;681,4;0;;
1/01/2013 19:00;;;1,5;92,9;28,9;45,5;555,2;0;;
1/01/2013 20:00;;;1,4;62,9;29,7;45,3;502,1;0;;
1/01/2013 21:00;;;2;61;29,1;45,4;340,1;0;;
1/01/2013 22:00;;;1,1;69,9;29,2;43,8;196,8;0;;
1/01/2013 23:00;;;0,5;121,3;28,7;47,6;60,5;0;;
2/01/2013 0:00;;;1,9;238,5;27,7;50,5;14,6;0;;
2/01/2013 1:00;;;2,4;258,1;26,9;52,2;0;0;;
2/01/2013 2:00;;;1,3;283,1;27;51,9;0;0;;
2/01/2013 3:00;;;1,1;94,1;26,7;55,2;0;0;;
2/01/2013 4:00;;;1,1;90,5;25,4;62,4;0;0;;
2/01/2013 5:00;;;0,5;168;25,1;63,5;0;0;;
1/01/2013 2:00;;;0,1;97,4;24,9;64,6;0;0;;
1/01/2013 3:00;63,3;;0,6;127,7;24,1;69,6;0;0;;
1/01/2013 4:00;36,9;;1;157,8;23,8;70,6;0;0;;
1/01/2013 5:00;25,9;;1,1;118,7;23,6;71;0;0;;
1/01/2013 6:00;51,1;;0,3;173,3;22,7;73,5;0;0;;
1/01/2013 7:00;48,2;;0,2;263,3;22,2;75,3;0;0;;
1/01/2013 8:00;42,5;;0,3;291,6;21,8;75,8;0;0;;
1/01/2013 9:00;43,8;;0,2;71,1;22;75,4;42;0;;
1/01/2013 10:00;38,9;;0,7;52,5;22,9;73,7;176,4;0;;
1/01/2013 11:00;35,4;;0,6;63,2;24,6;64,8;398,7;0;;
1/01/2013 12:00;33,5;;1,1;100,3;26;59,4;590,8;0;;
1/01/2013 13:00;43;;1,6;100,5;27,3;54,7;750,7;0;;
1/01/2013 14:00;35,3;;1,3;52,4;28,6;51,9;845,5;0;;
1/01/2013 15:00;30,9;;1,2;85;30,2;47,6;917,3;0;;
1/01/2013 16:00;16;;1,2;3,8;30,8;44,9;617,8;0;;
1/01/2013 17:00;23,3;;1,4;258,2;31,1;42,7;414,6;0;;
1/01/2013 18:00;15,3;;4,3;270;30,4;44,6;497,3;0;;
1/01/2013 19:00;22,8;;3,1;281,2;30;44,1;286,3;0;;
1/01/2013 20:00;13,9;;3;267,6;28,7;46,7;71,4;0;;
1/01/2013 21:00;13,5;;0,8;259,9;28;48,4;0;0;;
1/01/2013 22:00;14,3;;1,2;125,1;27,2;52,7;0;0;;
1/01/2013 23:00;25,7;;2,1;162,5;26,1;56,2;0;0;;
2/01/2013 0:00;31,8;;0,2;202,7;25,6;59,1;0;0;;
2/01/2013 1:00;21,9;;0,3;51,7;24,9;61,8;0;0;;
2/01/2013 2:00;21,2;;1;139,2;24,1;66,7;0;0;;
2/01/2013 3:00;28,6;;0,3;205,2;23,6;66,5;0;0;;
2/01/2013 4:00;18,5;;0,5;186,6;23,2;65,6;0;0;;
2/01/2013 5:00;26,1;;0,5;5,8;22,4;70,4;0;0;;
1/01/2013 2:00;13,5;;0,7;10,3;21,7;73,3;0;0;;
1/01/2013 3:00;31,4;;0,5;42,9;21;75,5;0;0;;
1/01/2013 4:00;27,6;;0,3;313,3;20,7;77,2;0;0;;
1/01/2013 5:00;41,3;;0,2;180,4;21,4;74;53,4;0;;
1/01/2013 6:00;60,4;;1;45,3;22,9;69,5;184,7;0;;
1/01/2013 7:00;68,5;;0,9;92,4;24,2;64,3;436,4;0;;
1/01/2013 8:00;53,1;;1,4;114,8;25,8;58,7;646,7;0;;
1/01/2013 9:00;64,3;;1,4;123,4;27,6;51,9;768,9;0;;
1/01/2013 10:00;54,3;;1,4;99,1;29;47,5;900,3;0;;
1/01/2013 11:00;43;;0,5;122,7;29,8;45,3;457,6;0;;
1/01/2013 12:00;35,7;;0,8;41,6;30,4;43,2;347,9;0;;
1/01/2013 13:00;34,6;;1,5;268,7;30,7;41,9;527,4;0;;
1/01/2013 14:00;18;;3,2;283,1;30,2;43,1;295,5;0;;
1/01/2013 15:00;33,7;;3,3;289,6;29,9;43,8;232,6;0;;
1/01/2013 16:00;33,6;;2,8;277,4;28,4;47;14,1;0;;
1/01/2013 17:00;33,2;;0,3;222;28;47,8;0;0;;
1/01/2013 18:00;33,9;;1,2;117,4;27,4;50,6;0;0;;
1/01/2013 19:00;44,5;;1,2;139,2;26,2;56,8;0;0;;
1/01/2013 20:00;29,1;;0,3;110;25,8;58,4;0;0;;
1/01/2013 21:00;41,9;;1,2;113,2;25;61,4;0;0;;
1/01/2013 22:00;47,6;;0,6;130,1;23,9;65,9;0;0;;
1/01/2013 23:00;41;;1;145,8;23,8;66,5;0;0;;
2/01/2013 0:00;26,3;;0,3;65,6;23,8;67,5;0;0;;
2/01/2013 1:00;21,8;;0,8;11,7;22,7;72,2;0;0;;
2/01/2013 2:00;11,5;;0,8;207;22,8;71,4;0;0;;
2/01/2013 3:00;29,6;;0,3;238,2;22,5;73,3;0;0;;
2/01/2013 4:00;26,4;;0,9;32,9;21,9;76,8;0;0;;
2/01/2013 5:00;36;;0,2;193,7;21,9;77,6;23;0;;
1/01/2013 2:00;49,7;;0,8;172,7;22,7;73,7;42,5;0;;
1/01/2013 3:00;37;;0,5;73,6;22,7;77;158,4;0;;
1/01/2013 4:00;42,7;;1,5;125,2;25,2;66,3;663,9;0;;
1/01/2013 5:00;46,2;;1,4;90,2;26,4;59,5;624,8;0;;
1/01/2013 6:00;38,2;;0,9;274,2;27;56,9;480,4;0;;
1/01/2013 7:00;36,4;;1,7;29,2;28,7;51;827,7;0;;
1/01/2013 8:00;22,8;;2;11,5;29;46,6;273,4;0;;
1/01/2013 9:00;18,7;;1;279,6;29,9;43,7;611,3;0;;
1/01/2013 10:00;14,1;;3,1;262,7;30,3;42,5;549,2;0;;
1/01/2013 11:00;9,6;;3,3;271,7;29,6;44,5;291,4;0;;
1/01/2013 12:00;15;;3,3;278,4;28;47,7;69,1;0;;
1/01/2013 13:00;26,1;;0,8;253,6;27,1;50,2;0;0;;
1/01/2013 14:00;15,1;;0,5;99,9;26,6;53;0;0;;
1/01/2013 15:00;32,9;;0,8;91,6;26,2;54,9;0;0;;
1/01/2013 16:00;24,5;;1;110,3;25,5;59,4;0;0;;
1/01/2013 17:00;34,7;;0,8;135,3;24,4;65,1;0;0;;
1/01/2013 18:00;32,4;;0,9;30,4;23,5;69,4;0;0;;
1/01/2013 19:00;33,1;;0,3;262,5;23,2;70,2;0;0;;
1/01/2013 20:00;37,9;;0,7;20,1;22,6;70,7;0;0;;
1/01/2013 21:00;36,1;;0,4;0,8;21,7;73,4;0;0;;
1/01/2013 22:00;34,6;;0,1;304,1;21,6;73,6;0;0;;
1/01/2013 23:00;27;;0,2;202,9;21,7;73,1;0;0;;
2/01/2013 0:00;37;;0,3;51;21,5;70,9;0;0;;
2/01/2013 1:00;37,8;;0,2;201,6;21,9;71,7;53,5;0;;
2/01/2013 2:00;42,9;;0,7;99,7;23,6;66,4;249;0;;
2/01/2013 3:00;42,9;;0,9;131;25;62,4;405,2;0;;
2/01/2013 4:00;;;0,9;166,3;26,4;57;573,2;0;;
2/01/2013 5:00;;;1,6;117,1;27,7;52;766,2;0;;
1/01/2013 2:00;;;1,9;134,5;29,1;48,5;788,2;0;;
1/01/2013 3:00;;;1,4;128,2;30,2;46,4;751,5;0;;
1/01/2013 4:00;;;0,6;124,2;30,6;44,9;443,4;0;;
1/01/2013 5:00;;;4,7;282;29;47,1;212,6;0;;
1/01/2013 6:00;;;4,2;281,1;29,5;44,6;416,5;0;;
1/01/2013 7:00;;;3;277,2;29,4;44,3;155,4;0;;
1/01/2013 8:00;;;1,8;248,9;28,6;47,4;16,4;0;;
1/01/2013 9:00;;;1,4;304,9;23,6;74,8;0;22,1;;
1/01/2013 10:00;;;0,3;141,2;22,9;82;0;0;;
1/01/2013 11:00;;;0,4;205;22,9;84,2;0;0;;
1/01/2013 12:00;;;0,8;215,5;22,6;85;0;0;;
1/01/2013 13:00;;;0,9;181;23,3;76,4;0;0;;
1/01/2013 14:00;;;0,6;118,5;22,8;78,8;0;0;;
1/01/2013 15:00;;;0,6;17,2;22,1;82,5;0;0;;
1/01/2013 16:00;;;0,2;324,3;21,7;84;0;0;;
1/01/2013 17:00;;;0,2;282,9;21,7;84,3;0;0,25;;
1/01/2013 18:00;;;0;70,2;21,5;86,4;0;0;;
1/01/2013 19:00;;;0,1;302,3;21;87,7;0;0;;
1/01/2013 20:00;;;0,5;41,5;20,6;88,4;0;0;;
1/01/2013 21:00;;;0,3;121,8;21,1;86,3;40,3;0;;
1/01/2013 22:00;;;1;33,8;22,7;80,7;220,1;0;;
1/01/2013 23:00;;;1,1;27,2;23,9;76,2;409,5;0;;
2/01/2013 0:00;;;0,6;122;25,7;66;593,7;0;;
2/01/2013 1:00;;;1,3;98,2;27,4;57,3;776,9;0;;
2/01/2013 2:00;;;1;73,2;28,7;51,5;637,5;0;;
2/01/2013 3:00;;;1,6;93,3;29,8;48;792;0;;
2/01/2013 4:00;;;1,8;100,9;31,2;43,3;859,2;0;;
2/01/2013 5:00;;;1,2;97,1;32,3;39,2;527,7;0;;
1/01/2013 2:00;;;0,8;311,7;32,1;40,5;354,9;0;;
1/01/2013 3:00;;;3,1;269,8;30,8;45,2;341,7;0;;
1/01/2013 4:00;;;3;268,5;29,5;47,6;78,3;0;;
1/01/2013 5:00;;;0,9;249,7;28,5;50,4;0;0;;
1/01/2013 6:00;;;0,8;276,4;27,6;54,1;0;0;;
1/01/2013 7:00;;;1,6;162,2;27;56,4;0;0;;
1/01/2013 8:00;;;3;168,3;26;60,8;0;0;;
1/01/2013 9:00;;;1,5;139;24,7;65,2;0;0;;
1/01/2013 10:00;;;0,4;25,3;23,9;69;0;0;;
1/01/2013 11:00;;;1,5;159,3;23,5;73,6;0;0;;
1/01/2013 12:00;;;1,6;162,2;22,6;78,5;0;0;;
1/01/2013 13:00;;;0,3;316,2;22,5;78,9;0;0;;
1/01/2013 14:00;;;0,9;1,2;21,9;85;0;0,25;;
1/01/2013 15:00;;;0,5;55,2;21,2;92;0;0,51;;
1/01/2013 16:00;;;0,4;170,4;21,2;92,6;0;0,25;;
1/01/2013 17:00;;;0,6;229,5;21,6;91,4;20,7;0;;
1/01/2013 18:00;;;1,2;109,4;22,4;86,5;51,8;0;;
1/01/2013 19:00;;;1,5;122,2;22,7;83,7;194,8;0;;
1/01/2013 20:00;;;0,6;95,4;24;76,2;345;0;;
1/01/2013 21:00;;;0,3;12,7;24,7;71,7;286,8;0;;
1/01/2013 22:00;;;0,4;46,6;;23,6;241,4;0;;
1/01/2013 23:00;;;;;;;;;;
2/01/2013 0:00;;;1,3;83,1;28;53,7;473,5;0;;
2/01/2013 1:00;;;1,3;98,2;28,3;52,3;368,2;0;;
2/01/2013 2:00;;;1,3;98,2;28,3;52,3;368,2;0;;
2/01/2013 3:00;;;1,3;98,2;28,3;52,3;368,2;0;;
2/01/2013 4:00;;;1,3;98,2;28,3;52,3;368,2;0;;
2/01/2013 5:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 2:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 3:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 4:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 5:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 6:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 7:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 8:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 9:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 10:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 11:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 12:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 13:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 14:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 15:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 16:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 17:00;;;1,3;98,2;28,3;52,3;368,2;0;;
1/01/2013 18:00;;;1,4;98,9;28,8;50,7;564,4;0;;
1/01/2013 19:00;;;;;;;;;;
1/01/2013 20:00;;;0,9;52,1;31,6;40,9;842,1;0;;
1/01/2013 21:00;;;1,3;40,3;31,5;42,3;442,4;0;;
1/01/2013 22:00;;;1,9;292,3;31,1;45,2;372,1;0;;
1/01/2013 23:00;;;3,7;262,9;30;47,9;311,3;0;;
2/01/2013 0:00;;;2,5;261,2;29,1;49,1;48,4;0;;
2/01/2013 1:00;;;0,4;229,6;28,2;51,2;0;0;;
2/01/2013 2:00;;;0,2;79;27,7;52,1;0;0;;
2/01/2013 3:00;;;0,2;10,6;27,5;51,8;0;0;;
2/01/2013 4:00;;;1,2;92,4;26,4;58,4;0;0;;
2/01/2013 5:00;;;0,1;26,2;25,2;63,5;0;0;;
1/01/2013 2:00;;;0,4;97,8;24,4;67,8;0;0;;
1/01/2013 3:00;;;0,3;44,1;24,1;69,6;0;0;;
1/01/2013 4:00;;;0,5;80,5;23,5;73,9;0;0;;
1/01/2013 5:00;;;0,2;323,3;22,9;76;0;0;;
1/01/2013 6:00;;;0,3;193,3;23;75,8;0;0;;
1/01/2013 7:00;;;0,7;339,9;22,9;76,8;0;0;;
1/01/2013 8:00;;;0,4;28,5;22,2;82,7;0;0;;
1/01/2013 9:00;;;0,1;342,2;22,5;82,7;11,3;0;;
1/01/2013 10:00;;;0,4;54;23;78,9;56,4;0;;
1/01/2013 11:00;;;0,3;297,3;24;74,5;243,7;0;;
1/01/2013 12:00;;;0,8;38,8;26,1;65,3;531,8;0;;
1/01/2013 13:00;;;1,1;64,4;27,1;59,7;684,6;0;;
1/01/2013 14:00;;;1,2;92,7;28,9;51,2;680,1;0;;
1/01/2013 15:00;;;1,2;21,2;29,2;51,2;603;0;;
1/01/2013 16:00;;;1,5;29,7;30,2;49,3;713,2;0;;
1/01/2013 17:00;;;2,2;32,8;30,3;48,9;461,9;0;;
1/01/2013 18:00;;;1,7;271,4;30,2;47,7;469,7;0;;
1/01/2013 19:00;;;4;265,5;29,5;48,6;276;0;;
1/01/2013 20:00;;;2,2;260,3;28,5;49,4;51,2;0;;
1/01/2013 21:00;;;0,5;73,8;27,7;52;0;0;;
1/01/2013 22:00;;;0,8;87,5;27,7;53,2;0;0;;
1/01/2013 23:00;;;2,1;200,6;26,4;59;0;0;;
2/01/2013 0:00;;;1,3;76;25,9;60,4;0;0;;
2/01/2013 1:00;;;1,2;90,2;25;65;0;0;;
2/01/2013 2:00;;;0,6;154;23,9;69,3;0;0;;
2/01/2013 3:00;;;0,4;188,1;23,6;70,9;0;0;;
2/01/2013 4:00;;;0,3;303,6;23,7;71,2;0;0;;
2/01/2013 5:00;;;1,2;37,2;22,6;78,9;0;0;;
1/01/2013 2:00;;;1,5;56,1;22,3;81,5;0;0;;
1/01/2013 3:00;;;1,5;56,1;22,3;81,5;0;0;;
1/01/2013 4:00;;;1,5;56,1;22,3;81,5;0;0;;
1/01/2013 5:00;;;1,5;56,1;22,3;81,5;0;0;;
1/01/2013 6:00;;;1,5;56,1;22,3;81,5;0;0;;
1/01/2013 7:00;;;;;;;;;;
1/01/2013 8:00;;;;;;;;;;
1/01/2013 9:00;;;1;85;27,4;59,6;590,5;0;;
1/01/2013 10:00;;;1,1;97,4;27,8;57,9;344,3;0;;
1/01/2013 11:00;;;0,7;100,7;29;53,3;589,7;0;;
1/01/2013 12:00;;;0,5;115,5;29,8;51,1;494,3;0;;
1/01/2013 13:00;;;0,3;248,4;30;48,8;227,3;0;;
1/01/2013 14:00;;;3,7;264,1;28,1;52,1;99,7;0;;
1/01/2013 15:00;;;3,1;262,8;28,2;50,2;121,1;0;;
1/01/2013 16:00;;;3,4;274,3;27,5;52,5;29,4;0;;
1/01/2013 17:00;;;4,8;279,3;24,3;67,9;0;14,73;;
1/01/2013 18:00;;;0,7;299,9;22,6;79,9;0;3,56;;
1/01/2013 19:00;;;1,6;228,3;21,2;92,3;0;12,95;;
1/01/2013 20:00;;;1;304,7;20,4;94,8;0;57,66;;
1/01/2013 21:00;;;0,4;77,4;20;99,1;0;5,84;;
1/01/2013 22:00;;;0,4;258,5;20,6;96,6;0;3,3;;
1/01/2013 23:00;;;0,5;304,1;20,2;95,9;0;10,16;;
2/01/2013 0:00;;;0,4;190,3;19,9;97,5;0;17,27;;
2/01/2013 1:00;;;0,4;304,8;19,7;97,7;0;2,03;;
2/01/2013 2:00;;;0,1;196,5;19,9;95,2;0;0;;
2/01/2013 3:00;;;0,2;198,1;20;95,1;0;0;;
2/01/2013 4:00;;;0,5;260,8;19,9;94,3;0;0;;
2/01/2013 5:00;;;0,7;260,1;19,9;92,7;22,4;0;;
1/01/2013 2:00;;;0,2;49,1;20,8;90,5;69,5;0;;
1/01/2013 3:00;;;0,5;141,9;21,9;85,2;242,6;0;;
1/01/2013 4:00;;;1;136;23,7;74,6;545,2;0,25;;
1/01/2013 5:00;;;0,9;136,7;25,8;65,1;854,4;0;;
1/01/2013 6:00;;;1;97,6;27;60,4;937,6;0;;
1/01/2013 7:00;;;1,8;110,2;27,8;56,9;732,2;0;;
1/01/2013 8:00;;;1,3;50,7;28,6;52,8;633;0;;
1/01/2013 9:00;;;0,9;205,5;29,4;51;479,7;0;;
1/01/2013 10:00;;;2;245,9;28,2;54,6;131,6;0;;
1/01/2013 11:00;;;1,8;253,9;28,3;52,9;196,8;0;;
1/01/2013 12:00;;;2,1;253,7;27,5;54,6;38,4;0;;
1/01/2013 13:00;;;1,4;233,5;26,7;57,1;0;0;;
1/01/2013 14:00;;;0,7;82,9;26,3;60;0;0;;
1/01/2013 15:00;;;0,9;98,7;25,1;61,5;0;0;;
1/01/2013 16:00;;;1,3;194,2;24,2;64,9;0;0;;
1/01/2013 17:00;;;0,5;187;23,7;68,7;0;0;;
1/01/2013 18:00;;;0,7;16,9;23,4;70,5;0;0;;
1/01/2013 19:00;;;0,6;123,3;22,7;74,8;0;0;;
1/01/2013 20:00;;;0,6;130,9;22,2;78,3;0;0;;
1/01/2013 21:00;;;0,5;9,9;21,6;83,1;0;0;;
1/01/2013 22:00;;;0,6;4,9;21,4;84,3;0;0;;
1/01/2013 23:00;;;0,4;348,7;21,2;86,5;0;0;;
2/01/2013 0:00;;;0,2;312,2;21,3;85,9;0;0;;
2/01/2013 1:00;;;0,3;250;21,4;83,8;18,5;0;;
2/01/2013 2:00;;;0,6;65,6;21,8;83;97,8;0;;
2/01/2013 3:00;;;1,1;148,6;23,6;75;310,4;0;;
2/01/2013 4:00;;;0,9;127,3;24,7;70;447,4;0;;
2/01/2013 5:00;;;1,5;75,4;25,6;66,8;472,1;0;;
1/01/2013 2:00;;;0,8;89,3;26,2;64,6;393,2;0;;
1/01/2013 3:00;;;0,4;113,2;27,1;60;497,3;0;;
1/01/2013 4:00;;;1;45,1;28,1;56,7;579,3;0;;
1/01/2013 5:00;;;1,6;50,2;28,7;54,7;546;0;;
1/01/2013 6:00;;;1,3;67,3;28,8;54,5;308,3;0;;
1/01/2013 7:00;;;0,9;258,1;28,5;52,9;93,8;0;;
1/01/2013 8:00;;;1,6;269,1;27,7;53,5;48,9;0;;
1/01/2013 9:00;;;0,3;82,7;26,7;55,2;0;0;;
1/01/2013 10:00;;;0,4;89,2;26,2;57,2;0;0;;
1/01/2013 11:00;;;1,1;148,1;25,7;59,8;0;0;;
1/01/2013 12:00;;;0,6;145,6;24,8;64,3;0;0;;
1/01/2013 13:00;;;0,6;154,5;24,1;68,9;0;0;;
1/01/2013 14:00;;;0,8;167,6;23,5;71,7;0;0;;
1/01/2013 15:00;;;0,7;157,6;23;73,9;0;0;;
1/01/2013 16:00;;;1,1;169,1;22,7;75,1;0;0;;
1/01/2013 17:00;;;0,6;137,5;22,4;76,9;0;0;;
1/01/2013 18:00;;;0,2;141,7;22;78,9;0;0;;
1/01/2013 19:00;;;0,4;223,7;21,9;80,3;0;0;;
1/01/2013 20:00;;;0,2;56,9;21,6;81,8;0;0;;
1/01/2013 21:00;;;0,3;39,1;21,7;82,3;35;0;;
1/01/2013 22:00;;;1;73;23,4;75,4;232,7;0;;
1/01/2013 23:00;;;0,6;77,9;24,7;69,4;477,5;0;;
2/01/2013 0:00;;;1;127,8;26,7;60,5;645,4;0;;
2/01/2013 1:00;;;1;137,3;26,8;58,7;324,1;0;;
2/01/2013 2:00;;;0,9;84;28,1;54,5;701,8;0;;
2/01/2013 3:00;;;0,5;327;28,8;52,1;619,1;0;;
2/01/2013 4:00;;;1,8;262,1;29,4;46,4;416,3;0;;
2/01/2013 5:00;;;2,3;267;30,6;43,4;625;0;;
1/01/2013 2:00;;;3,3;285,5;29,5;46,9;362,6;0;;
1/01/2013 3:00;;;1,5;268,9;28,1;49,6;42,1;0;;
1/01/2013 4:00;;;0,8;227,6;27,7;50,4;18,5;0;;
1/01/2013 5:00;;;1,8;130,2;26,8;55,9;0;0;;
1/01/2013 6:00;;;1,4;98,8;25,8;62,6;0;0;;
1/01/2013 7:00;;;1,4;95,8;24,9;67,5;0;0;;
1/01/2013 8:00;;;0,7;274,8;23,8;74,9;0;0;;
1/01/2013 9:00;;;0,6;259,7;23,9;73,5;0;0;;
1/01/2013 10:00;;;1,3;349,6;22,7;80,8;0;0;;
1/01/2013 11:00;;;0,6;9,3;22,3;83,5;0;0;;
1/01/2013 12:00;;;0,4;303,4;22,5;82,4;0;0;;
1/01/2013 13:00;;;0,9;41,6;22,3;84,6;0;0;;
1/01/2013 14:00;;;1;354,4;21,8;87,9;0;0;;
1/01/2013 15:00;;;0,4;86;22,1;84,5;0;0;;
1/01/2013 16:00;;;0,9;144,5;22,3;83;0;0;;
1/01/2013 17:00;;;0,8;118,7;22,3;84,3;26,5;0;;
1/01/2013 18:00;;;0,2;354,3;22,6;82,4;68,5;0;;
1/01/2013 19:00;;;0,8;299,7;23,1;78,7;73;0;;
1/01/2013 20:00;;;0,3;255,4;24,3;71,4;188,9;0;;
1/01/2013 21:00;;;0,4;38,7;25,9;64,8;414,5;0;;
1/01/2013 22:00;;;1,4;28,4;27,7;55,2;805,5;0;;
1/01/2013 23:00;;;1,4;37,2;29;51,7;641,4;0;;
2/01/2013 0:00;;;0,9;341,1;30;48,2;563,6;0;;
2/01/2013 1:00;;;0,7;40,7;30,9;45;503;0;;
2/01/2013 2:00;;;2,1;345,5;31,1;44,8;539,1;0;;
2/01/2013 3:00;;;1,8;288,3;30,8;45,3;318,7;0;;
2/01/2013 4:00;;;0,8;307;29;50,3;41,8;0;;
2/01/2013 5:00;;;1,8;245;27,6;52,6;0;0;;
1/01/2013 2:00;;;0,3;70,9;27,2;54,1;0;0;;
1/01/2013 3:00;;;0,5;100,3;26,5;57,8;0;0;;
1/01/2013 4:00;;;0,9;153,4;25,2;64,4;0;0;;
1/01/2013 5:00;;;0,4;57;24,7;67,3;0;0;;
